Source,Target,Weight,Type
417,259,10.0,Directed
417,414,16.0,Directed
417,502,14.0,Directed
417,601,29.0,Directed
417,677,26.0,Directed
417,792,22.0,Directed
417,806,17.0,Directed
417,825,22.0,Directed
259,361,9.0,Directed
259,382,7.0,Directed
259,502,18.0,Directed
259,601,22.0,Directed
259,613,17.0,Directed
259,632,18.0,Directed
259,761,48.0,Directed
361,259,18.0,Directed
361,613,28.0,Directed
361,761,21.0,Directed
613,259,25.0,Directed
613,361,17.0,Directed
613,601,15.0,Directed
613,761,21.0,Directed
601,327,22.0,Directed
601,728,27.0,Directed
761,259,27.0,Directed
761,382,18.0,Directed
761,414,17.0,Directed
761,502,20.0,Directed
761,613,43.0,Directed
382,522,19.0,Directed
522,536,31.0,Directed
522,569,24.0,Directed
522,652,77.0,Directed
536,396,21.0,Directed
536,558,29.0,Directed
536,625,30.0,Directed
536,641,21.0,Directed
536,803,33.0,Directed
569,581,28.0,Directed
569,583,33.0,Directed
569,694,44.0,Directed
569,736,26.0,Directed
569,756,23.0,Directed
569,803,28.0,Directed
502,382,34.0,Directed
502,408,12.0,Directed
502,652,64.0,Directed
502,738,10.0,Directed
502,740,7.0,Directed
502,741,33.0,Directed
502,743,7.0,Directed
502,786,10.0,Directed
408,319,16.0,Directed
408,382,32.0,Directed
408,418,20.0,Directed
408,501,37.0,Directed
408,502,35.0,Directed
408,519,27.0,Directed
408,522,16.0,Directed
408,647,34.0,Directed
408,740,37.0,Directed
408,741,30.0,Directed
319,382,44.0,Directed
319,408,55.0,Directed
319,502,41.0,Directed
319,652,14.0,Directed
319,738,29.0,Directed
319,739,12.0,Directed
319,740,34.0,Directed
319,741,53.0,Directed
319,743,42.0,Directed
319,744,37.0,Directed
418,317,14.0,Directed
418,367,40.0,Directed
418,372,16.0,Directed
418,382,25.0,Directed
418,447,30.0,Directed
418,519,38.0,Directed
418,609,14.0,Directed
418,644,32.0,Directed
418,652,22.0,Directed
501,362,40.0,Directed
501,382,18.0,Directed
501,447,23.0,Directed
501,502,42.0,Directed
501,503,25.0,Directed
501,504,23.0,Directed
501,534,38.0,Directed
501,652,29.0,Directed
519,367,38.0,Directed
519,382,23.0,Directed
519,418,66.0,Directed
519,447,36.0,Directed
519,503,23.0,Directed
519,522,41.0,Directed
519,553,54.0,Directed
519,652,14.0,Directed
519,758,19.0,Directed
647,276,51.0,Directed
647,309,39.0,Directed
647,316,50.0,Directed
647,360,32.0,Directed
647,383,15.0,Directed
647,394,24.0,Directed
647,405,13.0,Directed
647,437,34.0,Directed
647,456,38.0,Directed
647,457,38.0,Directed
647,498,22.0,Directed
647,504,16.0,Directed
647,505,37.0,Directed
647,513,32.0,Directed
647,546,5.0,Directed
647,552,31.0,Directed
647,584,28.0,Directed
647,609,45.0,Directed
647,626,24.0,Directed
647,645,14.0,Directed
647,650,32.0,Directed
647,663,25.0,Directed
647,679,33.0,Directed
647,681,18.0,Directed
647,711,12.0,Directed
647,750,11.0,Directed
647,768,21.0,Directed
647,779,26.0,Directed
647,785,40.0,Directed
647,823,28.0,Directed
740,382,28.0,Directed
740,408,26.0,Directed
740,418,18.0,Directed
740,743,24.0,Directed
741,259,21.0,Directed
741,319,24.0,Directed
741,331,16.0,Directed
741,382,40.0,Directed
741,408,42.0,Directed
741,502,22.0,Directed
741,613,20.0,Directed
741,652,13.0,Directed
741,738,25.0,Directed
741,739,27.0,Directed
741,740,47.0,Directed
741,742,23.0,Directed
741,743,37.0,Directed
741,761,12.0,Directed
738,319,36.0,Directed
738,331,34.0,Directed
738,375,18.0,Directed
738,382,60.0,Directed
738,408,52.0,Directed
738,502,45.0,Directed
738,652,26.0,Directed
738,739,22.0,Directed
738,740,25.0,Directed
738,741,61.0,Directed
738,742,45.0,Directed
738,743,69.0,Directed
738,744,21.0,Directed
738,761,25.0,Directed
331,319,26.0,Directed
331,375,33.0,Directed
331,382,42.0,Directed
331,408,45.0,Directed
331,502,49.0,Directed
331,521,30.0,Directed
331,738,39.0,Directed
331,739,37.0,Directed
331,740,35.0,Directed
331,741,63.0,Directed
331,742,20.0,Directed
331,743,52.0,Directed
331,744,25.0,Directed
331,746,37.0,Directed
331,755,27.0,Directed
331,761,43.0,Directed
375,319,42.0,Directed
375,331,48.0,Directed
375,382,53.0,Directed
375,408,52.0,Directed
375,418,25.0,Directed
375,521,72.0,Directed
375,652,31.0,Directed
375,738,73.0,Directed
375,739,75.0,Directed
375,740,30.0,Directed
375,741,60.0,Directed
375,742,43.0,Directed
375,743,51.0,Directed
375,744,34.0,Directed
375,746,37.0,Directed
739,319,43.0,Directed
739,331,57.0,Directed
739,375,36.0,Directed
739,382,53.0,Directed
739,408,53.0,Directed
739,502,34.0,Directed
739,521,35.0,Directed
739,613,26.0,Directed
739,652,51.0,Directed
739,738,42.0,Directed
739,740,57.0,Directed
739,741,58.0,Directed
739,742,24.0,Directed
739,743,71.0,Directed
739,744,38.0,Directed
739,746,17.0,Directed
739,761,36.0,Directed
742,319,45.0,Directed
742,331,65.0,Directed
742,375,44.0,Directed
742,382,71.0,Directed
742,408,42.0,Directed
742,502,78.0,Directed
742,521,57.0,Directed
742,652,42.0,Directed
742,738,81.0,Directed
742,739,51.0,Directed
742,740,65.0,Directed
742,741,96.0,Directed
742,743,55.0,Directed
742,744,26.0,Directed
742,745,16.0,Directed
742,746,29.0,Directed
742,761,18.0,Directed
743,319,32.0,Directed
743,382,53.0,Directed
743,408,27.0,Directed
743,502,42.0,Directed
743,738,72.0,Directed
743,739,33.0,Directed
743,740,62.0,Directed
743,741,16.0,Directed
743,744,32.0,Directed
744,293,5.0,Directed
744,319,41.0,Directed
744,331,16.0,Directed
744,382,53.0,Directed
744,408,38.0,Directed
744,502,21.0,Directed
744,521,42.0,Directed
744,652,22.0,Directed
744,738,34.0,Directed
744,739,48.0,Directed
744,740,32.0,Directed
744,741,44.0,Directed
744,743,26.0,Directed
786,652,31.0,Directed
632,291,18.0,Directed
632,382,49.0,Directed
632,502,20.0,Directed
632,540,22.0,Directed
632,601,30.0,Directed
632,703,9.0,Directed
632,761,9.0,Directed
291,265,25.0,Directed
291,315,31.0,Directed
291,382,33.0,Directed
291,403,14.0,Directed
291,424,74.0,Directed
291,446,40.0,Directed
291,502,56.0,Directed
291,511,54.0,Directed
291,613,29.0,Directed
291,632,20.0,Directed
291,651,13.0,Directed
291,659,33.0,Directed
291,761,36.0,Directed
291,783,28.0,Directed
291,788,30.0,Directed
291,790,29.0,Directed
265,2,38.0,Directed
265,266,47.0,Directed
265,278,28.0,Directed
265,302,17.0,Directed
265,325,21.0,Directed
265,355,9.0,Directed
265,403,9.0,Directed
265,462,13.0,Directed
265,496,21.0,Directed
265,497,36.0,Directed
265,539,15.0,Directed
265,540,17.0,Directed
265,561,5.0,Directed
265,573,6.0,Directed
265,601,11.0,Directed
265,623,15.0,Directed
265,659,5.0,Directed
265,662,11.0,Directed
265,675,11.0,Directed
265,678,13.0,Directed
265,708,10.0,Directed
265,712,23.0,Directed
265,788,22.0,Directed
315,259,5.0,Directed
315,265,9.0,Directed
315,291,12.0,Directed
315,310,21.0,Directed
315,424,23.0,Directed
315,446,27.0,Directed
315,502,8.0,Directed
315,511,20.0,Directed
315,613,8.0,Directed
315,632,15.0,Directed
315,633,6.0,Directed
315,761,14.0,Directed
315,783,12.0,Directed
315,794,14.0,Directed
403,2,28.0,Directed
403,278,12.0,Directed
403,302,15.0,Directed
403,412,11.0,Directed
403,446,18.0,Directed
403,601,17.0,Directed
403,616,23.0,Directed
403,639,18.0,Directed
403,659,24.0,Directed
403,788,24.0,Directed
403,792,22.0,Directed
424,291,25.0,Directed
424,310,27.0,Directed
424,382,21.0,Directed
424,502,22.0,Directed
424,511,31.0,Directed
424,521,21.0,Directed
424,638,40.0,Directed
424,667,25.0,Directed
424,761,34.0,Directed
424,783,27.0,Directed
446,268,26.0,Directed
446,310,23.0,Directed
446,424,26.0,Directed
446,426,22.0,Directed
446,672,9.0,Directed
446,734,5.0,Directed
446,761,15.0,Directed
446,775,7.0,Directed
446,788,11.0,Directed
446,792,12.0,Directed
511,266,22.0,Directed
511,345,5.0,Directed
511,382,9.0,Directed
511,424,12.0,Directed
511,502,18.0,Directed
511,516,13.0,Directed
511,633,5.0,Directed
511,761,41.0,Directed
511,788,16.0,Directed
511,825,15.0,Directed
651,502,17.0,Directed
651,655,6.0,Directed
659,2,6.0,Directed
659,8,13.0,Directed
659,302,23.0,Directed
659,310,22.0,Directed
659,355,30.0,Directed
659,403,13.0,Directed
659,639,36.0,Directed
659,712,27.0,Directed
659,788,15.0,Directed
659,810,20.0,Directed
783,278,37.0,Directed
783,291,18.0,Directed
783,310,10.0,Directed
783,315,22.0,Directed
783,382,16.0,Directed
783,424,37.0,Directed
783,446,13.0,Directed
783,502,18.0,Directed
783,601,28.0,Directed
783,734,21.0,Directed
783,761,27.0,Directed
783,802,42.0,Directed
788,2,19.0,Directed
788,302,32.0,Directed
788,327,35.0,Directed
788,382,15.0,Directed
788,404,27.0,Directed
788,414,31.0,Directed
788,452,17.0,Directed
788,454,19.0,Directed
788,497,18.0,Directed
788,502,34.0,Directed
788,540,14.0,Directed
788,659,36.0,Directed
788,675,12.0,Directed
788,712,28.0,Directed
788,761,20.0,Directed
788,792,28.0,Directed
790,259,6.0,Directed
790,291,18.0,Directed
790,315,27.0,Directed
790,382,57.0,Directed
790,403,18.0,Directed
790,424,40.0,Directed
790,446,16.0,Directed
790,453,33.0,Directed
790,502,37.0,Directed
790,511,52.0,Directed
790,631,27.0,Directed
790,632,26.0,Directed
790,634,18.0,Directed
790,639,20.0,Directed
790,659,34.0,Directed
790,703,14.0,Directed
790,734,43.0,Directed
790,743,6.0,Directed
790,761,20.0,Directed
790,783,17.0,Directed
790,794,24.0,Directed
540,327,14.0,Directed
540,550,35.0,Directed
540,712,5.0,Directed
540,791,39.0,Directed
327,259,24.0,Directed
327,382,31.0,Directed
327,502,22.0,Directed
327,540,19.0,Directed
327,601,39.0,Directed
327,761,20.0,Directed
550,277,43.0,Directed
550,306,17.0,Directed
712,278,22.0,Directed
712,327,13.0,Directed
712,462,32.0,Directed
712,540,28.0,Directed
712,587,10.0,Directed
712,633,23.0,Directed
712,638,34.0,Directed
791,299,29.0,Directed
791,327,26.0,Directed
791,489,23.0,Directed
791,540,15.0,Directed
791,587,17.0,Directed
791,714,31.0,Directed
791,715,25.0,Directed
791,761,15.0,Directed
703,259,25.0,Directed
703,291,40.0,Directed
703,310,19.0,Directed
703,315,12.0,Directed
703,382,13.0,Directed
703,422,18.0,Directed
703,424,17.0,Directed
703,502,31.0,Directed
703,516,19.0,Directed
703,631,11.0,Directed
703,632,30.0,Directed
703,633,11.0,Directed
703,651,25.0,Directed
703,653,25.0,Directed
703,761,21.0,Directed
703,783,12.0,Directed
703,790,21.0,Directed
703,802,10.0,Directed
703,828,13.0,Directed
310,265,9.0,Directed
310,270,19.0,Directed
310,302,28.0,Directed
310,446,34.0,Directed
310,502,14.0,Directed
310,555,32.0,Directed
310,574,25.0,Directed
310,601,13.0,Directed
310,623,16.0,Directed
310,638,17.0,Directed
310,639,52.0,Directed
310,659,32.0,Directed
310,788,16.0,Directed
422,257,20.0,Directed
422,259,19.0,Directed
422,382,24.0,Directed
422,408,27.0,Directed
422,502,38.0,Directed
422,613,40.0,Directed
422,632,49.0,Directed
422,740,38.0,Directed
422,761,14.0,Directed
516,259,42.0,Directed
516,361,49.0,Directed
516,382,33.0,Directed
516,502,56.0,Directed
516,613,12.0,Directed
516,761,46.0,Directed
516,825,34.0,Directed
631,319,17.0,Directed
631,361,22.0,Directed
631,372,36.0,Directed
631,382,35.0,Directed
631,502,22.0,Directed
631,652,14.0,Directed
631,740,10.0,Directed
631,743,11.0,Directed
631,761,11.0,Directed
631,821,28.0,Directed
633,259,22.0,Directed
633,382,7.0,Directed
633,502,19.0,Directed
633,613,27.0,Directed
633,632,26.0,Directed
633,761,26.0,Directed
653,382,37.0,Directed
653,502,25.0,Directed
653,652,33.0,Directed
653,656,21.0,Directed
802,424,42.0,Directed
802,446,30.0,Directed
802,453,39.0,Directed
802,632,23.0,Directed
802,659,12.0,Directed
802,734,12.0,Directed
802,783,18.0,Directed
828,259,71.0,Directed
828,382,15.0,Directed
828,408,21.0,Directed
828,422,15.0,Directed
828,446,25.0,Directed
828,502,26.0,Directed
828,601,12.0,Directed
828,613,36.0,Directed
828,631,31.0,Directed
828,632,51.0,Directed
828,633,19.0,Directed
828,703,47.0,Directed
828,712,73.0,Directed
828,743,55.0,Directed
828,761,60.0,Directed
414,259,84.0,Directed
414,345,29.0,Directed
414,502,8.0,Directed
414,590,5.0,Directed
414,613,18.0,Directed
414,623,40.0,Directed
414,740,20.0,Directed
414,761,11.0,Directed
345,369,22.0,Directed
345,382,9.0,Directed
345,414,21.0,Directed
345,502,13.0,Directed
345,590,14.0,Directed
345,601,14.0,Directed
345,613,7.0,Directed
345,761,37.0,Directed
345,808,24.0,Directed
345,825,13.0,Directed
369,345,16.0,Directed
369,436,12.0,Directed
369,712,9.0,Directed
369,808,35.0,Directed
436,259,12.0,Directed
436,266,11.0,Directed
436,345,28.0,Directed
436,386,14.0,Directed
436,414,22.0,Directed
436,428,12.0,Directed
436,458,28.0,Directed
436,479,19.0,Directed
436,502,9.0,Directed
436,506,16.0,Directed
436,523,29.0,Directed
436,554,14.0,Directed
436,559,31.0,Directed
436,578,18.0,Directed
436,590,13.0,Directed
436,613,11.0,Directed
436,614,10.0,Directed
436,623,24.0,Directed
436,658,32.0,Directed
436,673,19.0,Directed
436,709,11.0,Directed
436,732,6.0,Directed
436,761,21.0,Directed
436,771,26.0,Directed
436,806,13.0,Directed
808,345,22.0,Directed
808,369,27.0,Directed
808,436,21.0,Directed
808,502,19.0,Directed
808,761,15.0,Directed
590,259,5.0,Directed
590,341,15.0,Directed
590,345,29.0,Directed
590,361,12.0,Directed
590,414,33.0,Directed
590,458,10.0,Directed
590,502,18.0,Directed
590,559,5.0,Directed
590,623,5.0,Directed
590,673,30.0,Directed
590,761,18.0,Directed
590,788,13.0,Directed
341,345,24.0,Directed
341,386,11.0,Directed
341,414,5.0,Directed
341,436,23.0,Directed
341,458,13.0,Directed
341,502,21.0,Directed
341,590,26.0,Directed
341,623,28.0,Directed
341,673,16.0,Directed
341,677,18.0,Directed
341,788,13.0,Directed
341,808,21.0,Directed
458,345,13.0,Directed
458,414,24.0,Directed
458,502,15.0,Directed
458,590,7.0,Directed
458,761,9.0,Directed
559,259,5.0,Directed
559,341,28.0,Directed
559,345,20.0,Directed
559,369,21.0,Directed
559,386,17.0,Directed
559,388,16.0,Directed
559,413,21.0,Directed
559,414,25.0,Directed
559,436,23.0,Directed
559,458,11.0,Directed
559,515,5.0,Directed
559,523,9.0,Directed
559,590,37.0,Directed
559,623,18.0,Directed
559,628,16.0,Directed
559,673,8.0,Directed
559,696,10.0,Directed
559,716,14.0,Directed
559,761,35.0,Directed
623,2,11.0,Directed
623,333,13.0,Directed
623,414,17.0,Directed
623,453,13.0,Directed
623,454,24.0,Directed
623,487,15.0,Directed
623,572,28.0,Directed
623,590,28.0,Directed
623,601,7.0,Directed
623,659,15.0,Directed
623,660,30.0,Directed
623,675,15.0,Directed
623,761,25.0,Directed
623,788,5.0,Directed
673,259,34.0,Directed
673,301,13.0,Directed
673,339,13.0,Directed
673,345,8.0,Directed
673,346,15.0,Directed
673,388,16.0,Directed
673,414,33.0,Directed
673,417,11.0,Directed
673,419,5.0,Directed
673,502,8.0,Directed
673,590,11.0,Directed
673,593,13.0,Directed
673,612,7.0,Directed
673,623,19.0,Directed
673,633,12.0,Directed
673,668,11.0,Directed
673,761,20.0,Directed
673,801,20.0,Directed
673,806,14.0,Directed
673,825,22.0,Directed
825,259,27.0,Directed
825,382,37.0,Directed
825,502,15.0,Directed
825,613,13.0,Directed
825,632,16.0,Directed
825,728,28.0,Directed
825,761,32.0,Directed
825,792,25.0,Directed
825,827,13.0,Directed
728,601,6.0,Directed
792,259,26.0,Directed
792,404,7.0,Directed
792,417,17.0,Directed
792,452,14.0,Directed
792,502,16.0,Directed
792,601,6.0,Directed
792,613,28.0,Directed
792,667,22.0,Directed
792,761,19.0,Directed
792,780,16.0,Directed
792,782,14.0,Directed
827,259,13.0,Directed
827,601,16.0,Directed
827,792,15.0,Directed
677,2,29.0,Directed
677,533,18.0,Directed
2,9,14.0,Directed
2,294,22.0,Directed
2,302,21.0,Directed
2,333,18.0,Directed
2,454,16.0,Directed
2,487,30.0,Directed
2,496,19.0,Directed
2,497,28.0,Directed
2,506,38.0,Directed
2,539,6.0,Directed
2,573,10.0,Directed
2,623,25.0,Directed
2,659,31.0,Directed
2,675,21.0,Directed
2,695,24.0,Directed
2,788,9.0,Directed
9,2,38.0,Directed
9,294,22.0,Directed
9,412,9.0,Directed
9,421,31.0,Directed
9,454,28.0,Directed
9,487,20.0,Directed
9,496,12.0,Directed
9,502,28.0,Directed
9,506,23.0,Directed
9,539,13.0,Directed
9,573,41.0,Directed
9,601,21.0,Directed
9,623,15.0,Directed
9,659,15.0,Directed
9,675,14.0,Directed
9,678,25.0,Directed
9,695,32.0,Directed
9,708,19.0,Directed
9,712,11.0,Directed
9,761,22.0,Directed
294,2,37.0,Directed
294,9,18.0,Directed
294,265,13.0,Directed
294,302,30.0,Directed
294,325,15.0,Directed
294,333,32.0,Directed
294,387,34.0,Directed
294,403,6.0,Directed
294,412,17.0,Directed
294,421,14.0,Directed
294,454,18.0,Directed
294,487,30.0,Directed
294,496,20.0,Directed
294,502,32.0,Directed
294,506,15.0,Directed
294,539,37.0,Directed
294,573,16.0,Directed
294,623,12.0,Directed
294,659,31.0,Directed
294,673,11.0,Directed
294,678,15.0,Directed
294,695,21.0,Directed
294,708,34.0,Directed
294,731,14.0,Directed
294,788,14.0,Directed
412,2,8.0,Directed
412,9,6.0,Directed
412,265,25.0,Directed
412,278,6.0,Directed
412,294,7.0,Directed
412,302,26.0,Directed
412,310,19.0,Directed
412,325,14.0,Directed
412,355,33.0,Directed
412,403,18.0,Directed
412,426,30.0,Directed
412,462,25.0,Directed
412,486,5.0,Directed
412,497,14.0,Directed
412,506,5.0,Directed
412,561,6.0,Directed
412,573,14.0,Directed
412,623,14.0,Directed
412,638,14.0,Directed
412,659,13.0,Directed
412,678,18.0,Directed
412,695,29.0,Directed
412,708,13.0,Directed
412,712,22.0,Directed
412,788,30.0,Directed
421,2,17.0,Directed
421,259,22.0,Directed
421,278,14.0,Directed
421,294,32.0,Directed
421,325,23.0,Directed
421,403,6.0,Directed
421,412,25.0,Directed
421,497,26.0,Directed
421,502,40.0,Directed
421,506,32.0,Directed
421,511,25.0,Directed
421,539,6.0,Directed
421,573,29.0,Directed
421,623,9.0,Directed
421,653,23.0,Directed
421,667,13.0,Directed
421,695,18.0,Directed
421,705,23.0,Directed
421,708,13.0,Directed
421,740,44.0,Directed
421,761,8.0,Directed
421,788,12.0,Directed
421,825,10.0,Directed
454,2,25.0,Directed
454,9,11.0,Directed
454,264,11.0,Directed
454,294,23.0,Directed
454,302,13.0,Directed
454,305,10.0,Directed
454,310,5.0,Directed
454,333,19.0,Directed
454,403,9.0,Directed
454,487,21.0,Directed
454,496,9.0,Directed
454,497,10.0,Directed
454,506,16.0,Directed
454,539,6.0,Directed
454,573,18.0,Directed
454,623,10.0,Directed
454,638,10.0,Directed
454,659,17.0,Directed
454,662,11.0,Directed
454,695,10.0,Directed
487,2,16.0,Directed
487,9,22.0,Directed
487,265,5.0,Directed
487,278,16.0,Directed
487,294,26.0,Directed
487,302,8.0,Directed
487,333,10.0,Directed
487,382,12.0,Directed
487,387,10.0,Directed
487,403,13.0,Directed
487,421,21.0,Directed
487,454,20.0,Directed
487,486,15.0,Directed
487,496,26.0,Directed
487,497,12.0,Directed
487,506,13.0,Directed
487,573,13.0,Directed
487,659,15.0,Directed
487,695,17.0,Directed
487,708,5.0,Directed
487,788,9.0,Directed
496,2,27.0,Directed
496,265,19.0,Directed
496,278,11.0,Directed
496,294,7.0,Directed
496,296,5.0,Directed
496,302,9.0,Directed
496,325,14.0,Directed
496,333,13.0,Directed
496,345,18.0,Directed
496,403,5.0,Directed
496,412,9.0,Directed
496,454,12.0,Directed
496,487,8.0,Directed
496,497,16.0,Directed
496,502,21.0,Directed
496,506,20.0,Directed
496,539,13.0,Directed
496,573,11.0,Directed
496,623,5.0,Directed
496,659,20.0,Directed
496,675,21.0,Directed
496,695,15.0,Directed
496,708,24.0,Directed
496,712,19.0,Directed
496,740,16.0,Directed
496,788,21.0,Directed
506,2,16.0,Directed
506,259,15.0,Directed
506,294,13.0,Directed
506,302,20.0,Directed
506,325,17.0,Directed
506,327,15.0,Directed
506,333,11.0,Directed
506,417,13.0,Directed
506,421,14.0,Directed
506,487,22.0,Directed
506,496,10.0,Directed
506,497,22.0,Directed
506,502,16.0,Directed
506,511,11.0,Directed
506,540,17.0,Directed
506,572,11.0,Directed
506,573,18.0,Directed
506,602,10.0,Directed
506,623,14.0,Directed
506,659,14.0,Directed
506,667,15.0,Directed
506,708,20.0,Directed
506,712,13.0,Directed
506,761,10.0,Directed
506,788,11.0,Directed
539,2,20.0,Directed
539,268,5.0,Directed
539,294,7.0,Directed
539,325,6.0,Directed
539,333,6.0,Directed
539,355,5.0,Directed
539,403,5.0,Directed
539,412,5.0,Directed
539,421,6.0,Directed
539,496,8.0,Directed
539,497,9.0,Directed
539,502,5.0,Directed
539,506,14.0,Directed
539,573,6.0,Directed
539,623,13.0,Directed
539,659,7.0,Directed
539,675,13.0,Directed
539,677,5.0,Directed
539,731,10.0,Directed
539,761,14.0,Directed
539,788,13.0,Directed
539,810,9.0,Directed
539,815,10.0,Directed
573,2,21.0,Directed
573,8,14.0,Directed
573,265,15.0,Directed
573,278,7.0,Directed
573,294,14.0,Directed
573,302,12.0,Directed
573,310,11.0,Directed
573,325,18.0,Directed
573,333,10.0,Directed
573,355,15.0,Directed
573,373,10.0,Directed
573,379,11.0,Directed
573,403,12.0,Directed
573,486,13.0,Directed
573,496,14.0,Directed
573,497,18.0,Directed
573,502,10.0,Directed
573,506,35.0,Directed
573,539,18.0,Directed
573,542,10.0,Directed
573,561,16.0,Directed
573,568,6.0,Directed
573,601,17.0,Directed
573,623,17.0,Directed
573,638,29.0,Directed
573,662,31.0,Directed
573,678,17.0,Directed
573,695,20.0,Directed
573,712,28.0,Directed
573,788,21.0,Directed
675,2,27.0,Directed
675,294,23.0,Directed
675,325,21.0,Directed
675,333,10.0,Directed
675,382,9.0,Directed
675,403,20.0,Directed
675,421,10.0,Directed
675,454,12.0,Directed
675,458,5.0,Directed
675,487,9.0,Directed
675,496,13.0,Directed
675,506,14.0,Directed
675,539,16.0,Directed
675,573,8.0,Directed
675,623,13.0,Directed
675,659,5.0,Directed
675,677,9.0,Directed
675,708,10.0,Directed
675,788,19.0,Directed
675,792,21.0,Directed
678,8,10.0,Directed
678,9,10.0,Directed
678,265,10.0,Directed
678,278,15.0,Directed
678,294,10.0,Directed
678,325,15.0,Directed
678,327,14.0,Directed
678,333,16.0,Directed
678,355,15.0,Directed
678,373,17.0,Directed
678,387,22.0,Directed
678,403,11.0,Directed
678,412,11.0,Directed
678,426,13.0,Directed
678,454,12.0,Directed
678,487,8.0,Directed
678,496,22.0,Directed
678,497,23.0,Directed
678,506,12.0,Directed
678,539,20.0,Directed
678,561,7.0,Directed
678,568,14.0,Directed
678,573,15.0,Directed
678,619,12.0,Directed
678,623,16.0,Directed
678,638,10.0,Directed
678,659,14.0,Directed
678,662,11.0,Directed
678,695,13.0,Directed
678,708,17.0,Directed
678,712,14.0,Directed
678,788,22.0,Directed
695,2,16.0,Directed
695,9,12.0,Directed
695,265,15.0,Directed
695,278,7.0,Directed
695,294,8.0,Directed
695,310,5.0,Directed
695,325,7.0,Directed
695,333,8.0,Directed
695,444,5.0,Directed
695,446,5.0,Directed
695,454,10.0,Directed
695,486,5.0,Directed
695,487,11.0,Directed
695,496,11.0,Directed
695,497,10.0,Directed
695,506,11.0,Directed
695,540,5.0,Directed
695,573,14.0,Directed
695,601,5.0,Directed
695,623,6.0,Directed
695,659,7.0,Directed
695,708,6.0,Directed
695,712,11.0,Directed
695,788,10.0,Directed
708,2,10.0,Directed
708,8,6.0,Directed
708,9,12.0,Directed
708,265,7.0,Directed
708,278,9.0,Directed
708,325,8.0,Directed
708,333,5.0,Directed
708,373,5.0,Directed
708,378,5.0,Directed
708,387,5.0,Directed
708,421,6.0,Directed
708,487,6.0,Directed
708,496,9.0,Directed
708,497,6.0,Directed
708,502,6.0,Directed
708,506,5.0,Directed
708,539,7.0,Directed
708,561,5.0,Directed
708,573,6.0,Directed
708,623,8.0,Directed
708,659,8.0,Directed
708,675,7.0,Directed
708,678,6.0,Directed
708,695,5.0,Directed
708,788,12.0,Directed
302,2,13.0,Directed
302,328,5.0,Directed
302,333,5.0,Directed
302,403,5.0,Directed
302,446,5.0,Directed
302,454,5.0,Directed
302,487,7.0,Directed
302,639,9.0,Directed
302,659,15.0,Directed
302,672,8.0,Directed
302,702,5.0,Directed
302,788,9.0,Directed
328,310,8.0,Directed
328,322,5.0,Directed
328,410,5.0,Directed
328,446,8.0,Directed
328,601,5.0,Directed
328,639,8.0,Directed
328,810,5.0,Directed
333,2,13.0,Directed
333,8,5.0,Directed
333,265,7.0,Directed
333,294,8.0,Directed
333,302,5.0,Directed
333,325,9.0,Directed
333,355,5.0,Directed
333,378,6.0,Directed
333,379,5.0,Directed
333,417,5.0,Directed
333,446,6.0,Directed
333,454,11.0,Directed
333,486,7.0,Directed
333,487,10.0,Directed
333,496,11.0,Directed
333,497,6.0,Directed
333,506,11.0,Directed
333,539,6.0,Directed
333,568,5.0,Directed
333,573,11.0,Directed
333,623,7.0,Directed
333,639,7.0,Directed
333,659,7.0,Directed
333,678,6.0,Directed
333,695,7.0,Directed
333,708,7.0,Directed
333,788,12.0,Directed
639,302,6.0,Directed
639,403,5.0,Directed
639,410,5.0,Directed
639,446,5.0,Directed
639,506,6.0,Directed
639,659,9.0,Directed
639,672,5.0,Directed
639,775,5.0,Directed
639,788,7.0,Directed
639,810,5.0,Directed
672,354,5.0,Directed
672,355,6.0,Directed
672,374,9.0,Directed
672,427,5.0,Directed
672,446,5.0,Directed
672,601,5.0,Directed
672,639,9.0,Directed
672,659,7.0,Directed
672,775,6.0,Directed
672,788,5.0,Directed
672,789,5.0,Directed
672,792,6.0,Directed
672,810,6.0,Directed
702,302,5.0,Directed
702,347,7.0,Directed
702,374,9.0,Directed
702,385,6.0,Directed
702,401,6.0,Directed
702,427,13.0,Directed
702,446,5.0,Directed
702,524,5.0,Directed
702,639,5.0,Directed
702,643,9.0,Directed
702,664,12.0,Directed
702,672,29.0,Directed
702,725,8.0,Directed
702,789,5.0,Directed
497,2,8.0,Directed
497,8,7.0,Directed
497,259,5.0,Directed
497,278,5.0,Directed
497,325,5.0,Directed
497,379,5.0,Directed
497,387,6.0,Directed
497,454,6.0,Directed
497,466,5.0,Directed
497,486,6.0,Directed
497,490,6.0,Directed
497,496,7.0,Directed
497,502,6.0,Directed
497,506,6.0,Directed
497,512,5.0,Directed
497,539,6.0,Directed
497,555,5.0,Directed
497,568,6.0,Directed
497,597,5.0,Directed
497,708,5.0,Directed
497,712,7.0,Directed
497,723,6.0,Directed
497,788,11.0,Directed
8,2,8.0,Directed
8,9,6.0,Directed
8,259,5.0,Directed
8,265,5.0,Directed
8,278,5.0,Directed
8,294,7.0,Directed
8,302,9.0,Directed
8,325,12.0,Directed
8,327,7.0,Directed
8,333,5.0,Directed
8,355,7.0,Directed
8,387,9.0,Directed
8,403,8.0,Directed
8,426,5.0,Directed
8,450,6.0,Directed
8,454,9.0,Directed
8,486,6.0,Directed
