Source,Target,Weight,Type,Source Top Game,Target Top Game,Source Language,Target Language,Activation,Timestamp
8cho,ElMariana,15.0,Directed,Just Chatting,Just Chatting,Spanish,Spanish,False,15
8cho,LakshartNia,28.0,Directed,Just Chatting,Minecraft,Spanish,Spanish,False,15
8cho,Luzu,16.0,Directed,Just Chatting,Minecraft,Spanish,Spanish,False,15
8cho,MissaSinfonia,19.0,Directed,Just Chatting,Just Chatting,Spanish,Spanish,False,15
8cho,NimuVT,28.0,Directed,Just Chatting,Just Chatting,Spanish,Spanish,False,15
8cho,Perxitaa,25.0,Directed,Just Chatting,Grand Theft Auto V,Spanish,Spanish,False,15
8cho,Reborn_Live,19.0,Directed,Just Chatting,Just Chatting,Spanish,Spanish,False,15
8cho,Robleis,19.0,Directed,Just Chatting,Just Chatting,Spanish,Spanish,False,15
8cho,Rubius,34.0,Directed,Just Chatting,Just Chatting,Spanish,Spanish,False,15
8cho,TheGrefg,21.0,Directed,Just Chatting,Fortnite,Spanish,Spanish,False,15
8cho,aXoZer,48.0,Directed,Just Chatting,Minecraft,Spanish,Spanish,False,15
8cho,auronplay,42.0,Directed,Just Chatting,Just Chatting,Spanish,Spanish,False,15
8cho,biyin_,45.0,Directed,Just Chatting,Minecraft,Spanish,Spanish,False,15
8cho,ibai,30.0,Directed,Just Chatting,Just Chatting,Spanish,Spanish,False,15
8cho,juansguarnizo,44.0,Directed,Just Chatting,Just Chatting,Spanish,Spanish,False,15
8cho,karchez,25.0,Directed,Just Chatting,Grand Theft Auto V,Spanish,Spanish,False,15
8cho,xXxTheFocuSxXx,34.0,Directed,Just Chatting,Grand Theft Auto V,Spanish,Spanish,False,15
Alexby11,8cho,24.0,Directed,Just Chatting,Just Chatting,Spanish,Spanish,False,15
Alexby11,AriGameplays,13.0,Directed,Just Chatting,Minecraft,Spanish,Spanish,False,15
Alexby11,ElMariana,7.0,Directed,Just Chatting,Just Chatting,Spanish,Spanish,False,15
Alexby11,ElSpreen,14.0,Directed,Just Chatting,Just Chatting,Spanish,Spanish,False,15
Alexby11,LakshartNia,6.0,Directed,Just Chatting,Minecraft,Spanish,Spanish,False,15
Alexby11,Luzu,14.0,Directed,Just Chatting,Minecraft,Spanish,Spanish,False,15
Alexby11,MissaSinfonia,10.0,Directed,Just Chatting,Just Chatting,Spanish,Spanish,False,15
Alexby11,NimuVT,24.0,Directed,Just Chatting,Just Chatting,Spanish,Spanish,False,15
Alexby11,Robleis,5.0,Directed,Just Chatting,Just Chatting,Spanish,Spanish,False,15
Alexby11,Rubius,23.0,Directed,Just Chatting,Just Chatting,Spanish,Spanish,False,15
Alexby11,TheGrefg,15.0,Directed,Just Chatting,Fortnite,Spanish,Spanish,False,15
Alexby11,VEGETTA777,5.0,Directed,Just Chatting,other,Spanish,Spanish,False,15
Alexby11,Willyrex,13.0,Directed,Just Chatting,other,Spanish,Spanish,False,15
Alexby11,aXoZer,5.0,Directed,Just Chatting,Minecraft,Spanish,Spanish,False,15
Alexby11,aroyitt,48.0,Directed,Just Chatting,Just Chatting,Spanish,Spanish,False,15
Alexby11,auronplay,28.0,Directed,Just Chatting,Just Chatting,Spanish,Spanish,False,15
Alexby11,biyin_,14.0,Directed,Just Chatting,Minecraft,Spanish,Spanish,False,15
Alexby11,elded,15.0,Directed,Just Chatting,Call of Duty: Warzone,Spanish,Spanish,False,15
Alexby11,ibai,12.0,Directed,Just Chatting,Just Chatting,Spanish,Spanish,False,15
Alexby11,juansguarnizo,13.0,Directed,Just Chatting,Just Chatting,Spanish,Spanish,False,15
Alexby11,komanche,13.0,Directed,Just Chatting,Just Chatting,Spanish,Spanish,False,15
Alexby11,xXxTheFocuSxXx,19.0,Directed,Just Chatting,Grand Theft Auto V,Spanish,Spanish,False,15
Carola,8cho,29.0,Directed,Minecraft,Just Chatting,Spanish,Spanish,False,15
Carola,AriGameplays,33.0,Directed,Minecraft,Minecraft,Spanish,Spanish,False,15
Carola,BarcaGamer,12.0,Directed,Minecraft,Just Chatting,Spanish,Spanish,False,15
Carola,ElMariana,24.0,Directed,Minecraft,Just Chatting,Spanish,Spanish,False,15
Carola,ElSpreen,29.0,Directed,Minecraft,Just Chatting,Spanish,Spanish,False,15
Carola,Gemita,10.0,Directed,Minecraft,Just Chatting,Spanish,Spanish,False,15
Carola,IamCristinini,24.0,Directed,Minecraft,Grand Theft Auto V,Spanish,Spanish,False,15
Carola,LakshartNia,41.0,Directed,Minecraft,Minecraft,Spanish,Spanish,False,15
Carola,Luzu,19.0,Directed,Minecraft,Minecraft,Spanish,Spanish,False,15
Carola,MenosTrece,11.0,Directed,Minecraft,Escape From Tarkov,Spanish,Spanish,False,15
Carola,NimuVT,23.0,Directed,Minecraft,Just Chatting,Spanish,Spanish,False,15
Carola,Perxitaa,13.0,Directed,Minecraft,Grand Theft Auto V,Spanish,Spanish,False,15
Carola,Reborn_Live,31.0,Directed,Minecraft,Just Chatting,Spanish,Spanish,False,15
Carola,RobertoCein,16.0,Directed,Minecraft,Just Chatting,Spanish,Spanish,False,15
Carola,Robleis,20.0,Directed,Minecraft,Just Chatting,Spanish,Spanish,False,15
Carola,Rubius,38.0,Directed,Minecraft,Just Chatting,Spanish,Spanish,False,15
Carola,TheGrefg,21.0,Directed,Minecraft,Fortnite,Spanish,Spanish,False,15
Carola,aXoZer,42.0,Directed,Minecraft,Minecraft,Spanish,Spanish,False,15
Carola,auronplay,56.0,Directed,Minecraft,Just Chatting,Spanish,Spanish,False,15
Carola,biyin_,25.0,Directed,Minecraft,Minecraft,Spanish,Spanish,False,15
Carola,ibai,42.0,Directed,Minecraft,Just Chatting,Spanish,Spanish,False,15
Carola,juansguarnizo,43.0,Directed,Minecraft,Just Chatting,Spanish,Spanish,False,15
Carola,karchez,15.0,Directed,Minecraft,Grand Theft Auto V,Spanish,Spanish,False,15
Carola,komanche,27.0,Directed,Minecraft,Just Chatting,Spanish,Spanish,False,15
Carola,xXxTheFocuSxXx,45.0,Directed,Minecraft,Grand Theft Auto V,Spanish,Spanish,False,15
IamCristinini,8cho,16.0,Directed,Grand Theft Auto V,Just Chatting,Spanish,Spanish,False,15
IamCristinini,AriGameplays,23.0,Directed,Grand Theft Auto V,Minecraft,Spanish,Spanish,False,15
IamCristinini,Carola,19.0,Directed,Grand Theft Auto V,Minecraft,Spanish,Spanish,False,15
IamCristinini,ElSpreen,31.0,Directed,Grand Theft Auto V,Just Chatting,Spanish,Spanish,False,15
IamCristinini,Gemita,16.0,Directed,Grand Theft Auto V,Just Chatting,Spanish,Spanish,False,15
IamCristinini,LakshartNia,36.0,Directed,Grand Theft Auto V,Minecraft,Spanish,Spanish,False,15
IamCristinini,Luzu,11.0,Directed,Grand Theft Auto V,Minecraft,Spanish,Spanish,False,15
IamCristinini,Mayichi,32.0,Directed,Grand Theft Auto V,ARK: Survival Evolved,Spanish,Spanish,False,15
IamCristinini,MissaSinfonia,17.0,Directed,Grand Theft Auto V,Just Chatting,Spanish,Spanish,False,15
IamCristinini,NimuVT,26.0,Directed,Grand Theft Auto V,Just Chatting,Spanish,Spanish,False,15
IamCristinini,Perxitaa,4.0,Directed,Grand Theft Auto V,Grand Theft Auto V,Spanish,Spanish,False,15
IamCristinini,Reborn_Live,12.0,Directed,Grand Theft Auto V,Just Chatting,Spanish,Spanish,False,15
IamCristinini,Robleis,31.0,Directed,Grand Theft Auto V,Just Chatting,Spanish,Spanish,False,15
IamCristinini,Rubius,55.0,Directed,Grand Theft Auto V,Just Chatting,Spanish,Spanish,False,15
IamCristinini,Staryuuki,17.0,Directed,Grand Theft Auto V,Just Chatting,Spanish,Spanish,False,15
IamCristinini,TheGrefg,40.0,Directed,Grand Theft Auto V,Fortnite,Spanish,Spanish,False,15
IamCristinini,aXoZer,18.0,Directed,Grand Theft Auto V,Minecraft,Spanish,Spanish,False,15
IamCristinini,auronplay,43.0,Directed,Grand Theft Auto V,Just Chatting,Spanish,Spanish,False,15
IamCristinini,biyin_,36.0,Directed,Grand Theft Auto V,Minecraft,Spanish,Spanish,False,15
IamCristinini,ibai,60.0,Directed,Grand Theft Auto V,Just Chatting,Spanish,Spanish,False,15
IamCristinini,juansguarnizo,36.0,Directed,Grand Theft Auto V,Just Chatting,Spanish,Spanish,False,15
IamCristinini,karchez,14.0,Directed,Grand Theft Auto V,Grand Theft Auto V,Spanish,Spanish,False,15
IamCristinini,komanche,17.0,Directed,Grand Theft Auto V,Just Chatting,Spanish,Spanish,False,15
IamCristinini,xXxTheFocuSxXx,22.0,Directed,Grand Theft Auto V,Grand Theft Auto V,Spanish,Spanish,False,15
Luzu,8cho,35.0,Directed,Minecraft,Just Chatting,Spanish,Spanish,False,15
Luzu,Alexby11,17.0,Directed,Minecraft,Just Chatting,Spanish,Spanish,False,15
Luzu,AriGameplays,52.0,Directed,Minecraft,Minecraft,Spanish,Spanish,False,15
Luzu,Carola,4.0,Directed,Minecraft,Minecraft,Spanish,Spanish,False,4
Luzu,ElMariana,22.0,Directed,Minecraft,Just Chatting,Spanish,Spanish,False,15
Luzu,ElSpreen,13.0,Directed,Minecraft,Just Chatting,Spanish,Spanish,False,15
Luzu,Fernanfloo,23.0,Directed,Minecraft,Fortnite,Spanish,Spanish,False,15
Luzu,IamCristinini,13.0,Directed,Minecraft,Grand Theft Auto V,Spanish,Spanish,False,15
Luzu,LakshartNia,36.0,Directed,Minecraft,Minecraft,Spanish,Spanish,False,15
Luzu,Mayichi,5.0,Directed,Minecraft,ARK: Survival Evolved,Spanish,Spanish,False,15
Luzu,MissaSinfonia,34.0,Directed,Minecraft,Just Chatting,Spanish,Spanish,False,15
Luzu,NimuVT,25.0,Directed,Minecraft,Just Chatting,Spanish,Spanish,False,15
Luzu,Perxitaa,31.0,Directed,Minecraft,Grand Theft Auto V,Spanish,Spanish,False,15
Luzu,RobertoCein,22.0,Directed,Minecraft,Just Chatting,Spanish,Spanish,False,15
Luzu,Robleis,20.0,Directed,Minecraft,Just Chatting,Spanish,Spanish,False,15
Luzu,Rubius,50.0,Directed,Minecraft,Just Chatting,Spanish,Spanish,False,15
Luzu,Staryuuki,18.0,Directed,Minecraft,Just Chatting,Spanish,Spanish,False,15
Luzu,TheGrefg,45.0,Directed,Minecraft,Fortnite,Spanish,Spanish,False,15
Luzu,VEGETTA777,15.0,Directed,Minecraft,other,Spanish,Spanish,False,15
Luzu,aXoZer,24.0,Directed,Minecraft,Minecraft,Spanish,Spanish,False,15
Luzu,aroyitt,9.0,Directed,Minecraft,Just Chatting,Spanish,Spanish,False,15
Luzu,auronplay,48.0,Directed,Minecraft,Just Chatting,Spanish,Spanish,False,15
Luzu,biyin_,33.0,Directed,Minecraft,Minecraft,Spanish,Spanish,False,15
Luzu,elded,9.0,Directed,Minecraft,Call of Duty: Warzone,Spanish,Spanish,False,15
Luzu,ibai,29.0,Directed,Minecraft,Just Chatting,Spanish,Spanish,False,15
Luzu,juansguarnizo,46.0,Directed,Minecraft,Just Chatting,Spanish,Spanish,False,15
Luzu,karchez,30.0,Directed,Minecraft,Grand Theft Auto V,Spanish,Spanish,False,15
Luzu,komanche,19.0,Directed,Minecraft,Just Chatting,Spanish,Spanish,False,15
Luzu,xXxTheFocuSxXx,28.0,Directed,Minecraft,Grand Theft Auto V,Spanish,Spanish,False,15
MissaSinfonia,AriGameplays,22.0,Directed,Just Chatting,Minecraft,Spanish,Spanish,False,15
MissaSinfonia,BarcaGamer,15.0,Directed,Just Chatting,Just Chatting,Spanish,Spanish,True,3
MissaSinfonia,ElMariana,29.0,Directed,Just Chatting,Just Chatting,Spanish,Spanish,False,15
MissaSinfonia,NimuVT,25.0,Directed,Just Chatting,Just Chatting,Spanish,Spanish,False,15
MissaSinfonia,Robleis,15.0,Directed,Just Chatting,Just Chatting,Spanish,Spanish,False,15
MissaSinfonia,auronplay,28.0,Directed,Just Chatting,Just Chatting,Spanish,Spanish,False,15
MissaSinfonia,juansguarnizo,40.0,Directed,Just Chatting,Just Chatting,Spanish,Spanish,False,15
Reborn_Live,8cho,22.0,Directed,Just Chatting,Just Chatting,Spanish,Spanish,False,15
Reborn_Live,Alexby11,9.0,Directed,Just Chatting,Just Chatting,Spanish,Spanish,False,15
Reborn_Live,AriGameplays,19.0,Directed,Just Chatting,Minecraft,Spanish,Spanish,False,15
Reborn_Live,Carola,17.0,Directed,Just Chatting,Minecraft,Spanish,Spanish,False,15
Reborn_Live,ElMariana,15.0,Directed,Just Chatting,Just Chatting,Spanish,Spanish,False,15
Reborn_Live,IamCristinini,24.0,Directed,Just Chatting,Grand Theft Auto V,Spanish,Spanish,False,15
Reborn_Live,LakshartNia,19.0,Directed,Just Chatting,Minecraft,Spanish,Spanish,False,15
Reborn_Live,Luzu,10.0,Directed,Just Chatting,Minecraft,Spanish,Spanish,False,15
Reborn_Live,NimuVT,22.0,Directed,Just Chatting,Just Chatting,Spanish,Spanish,False,15
Reborn_Live,Perxitaa,15.0,Directed,Just Chatting,Grand Theft Auto V,Spanish,Spanish,False,15
Reborn_Live,Robleis,29.0,Directed,Just Chatting,Just Chatting,Spanish,Spanish,False,15
Reborn_Live,Rubius,41.0,Directed,Just Chatting,Just Chatting,Spanish,Spanish,False,15
Reborn_Live,aXoZer,24.0,Directed,Just Chatting,Minecraft,Spanish,Spanish,False,15
Reborn_Live,auronplay,33.0,Directed,Just Chatting,Just Chatting,Spanish,Spanish,False,15
Reborn_Live,biyin_,33.0,Directed,Just Chatting,Minecraft,Spanish,Spanish,False,15
Reborn_Live,ibai,15.0,Directed,Just Chatting,Just Chatting,Spanish,Spanish,False,15
Reborn_Live,juansguarnizo,26.0,Directed,Just Chatting,Just Chatting,Spanish,Spanish,False,15
Reborn_Live,karchez,15.0,Directed,Just Chatting,Grand Theft Auto V,Spanish,Spanish,False,15
Reborn_Live,komanche,14.0,Directed,Just Chatting,Just Chatting,Spanish,Spanish,False,15
Reborn_Live,xXxTheFocuSxXx,36.0,Directed,Just Chatting,Grand Theft Auto V,Spanish,Spanish,False,15
karchez,8cho,37.0,Directed,Grand Theft Auto V,Just Chatting,Spanish,Spanish,False,15
karchez,Alexby11,13.0,Directed,Grand Theft Auto V,Just Chatting,Spanish,Spanish,False,15
karchez,AriGameplays,45.0,Directed,Grand Theft Auto V,Minecraft,Spanish,Spanish,False,15
karchez,Carola,30.0,Directed,Grand Theft Auto V,Minecraft,Spanish,Spanish,False,15
karchez,ElMariana,14.0,Directed,Grand Theft Auto V,Just Chatting,Spanish,Spanish,False,15
karchez,IamCristinini,16.0,Directed,Grand Theft Auto V,Grand Theft Auto V,Spanish,Spanish,False,15
karchez,JaggerPrincesa,16.0,Directed,Grand Theft Auto V,Just Chatting,Spanish,Spanish,False,15
karchez,LakshartNia,62.0,Directed,Grand Theft Auto V,Minecraft,Spanish,Spanish,False,15
karchez,Luzu,39.0,Directed,Grand Theft Auto V,Minecraft,Spanish,Spanish,False,15
karchez,Mayichi,14.0,Directed,Grand Theft Auto V,ARK: Survival Evolved,Spanish,Spanish,False,15
karchez,NimuVT,20.0,Directed,Grand Theft Auto V,Just Chatting,Spanish,Spanish,False,15
karchez,Perxitaa,19.0,Directed,Grand Theft Auto V,Grand Theft Auto V,Spanish,Spanish,False,15
karchez,Robleis,27.0,Directed,Grand Theft Auto V,Just Chatting,Spanish,Spanish,False,15
karchez,Rubius,32.0,Directed,Grand Theft Auto V,Just Chatting,Spanish,Spanish,False,15
karchez,TheGrefg,38.0,Directed,Grand Theft Auto V,Fortnite,Spanish,Spanish,False,15
karchez,aXoZer,61.0,Directed,Grand Theft Auto V,Minecraft,Spanish,Spanish,False,15
karchez,auronplay,67.0,Directed,Grand Theft Auto V,Just Chatting,Spanish,Spanish,False,15
karchez,biyin_,49.0,Directed,Grand Theft Auto V,Minecraft,Spanish,Spanish,False,15
karchez,elded,9.0,Directed,Grand Theft Auto V,Call of Duty: Warzone,Spanish,Spanish,False,15
karchez,ibai,48.0,Directed,Grand Theft Auto V,Just Chatting,Spanish,Spanish,False,15
karchez,juansguarnizo,68.0,Directed,Grand Theft Auto V,Just Chatting,Spanish,Spanish,False,15
karchez,komanche,32.0,Directed,Grand Theft Auto V,Just Chatting,Spanish,Spanish,False,15
karchez,xXxTheFocuSxXx,68.0,Directed,Grand Theft Auto V,Grand Theft Auto V,Spanish,Spanish,False,15
komanche,8cho,10.0,Directed,Just Chatting,Just Chatting,Spanish,Spanish,False,15
komanche,AriGameplays,69.0,Directed,Just Chatting,Minecraft,Spanish,Spanish,False,15
komanche,BarcaGamer,34.0,Directed,Just Chatting,Just Chatting,Spanish,Spanish,False,15
komanche,Carola,16.0,Directed,Just Chatting,Minecraft,Spanish,Spanish,False,15
komanche,D3stri,22.0,Directed,Just Chatting,Grand Theft Auto V,Spanish,Spanish,False,15
komanche,ElMariana,41.0,Directed,Just Chatting,Just Chatting,Spanish,Spanish,False,15
komanche,ElSpreen,27.0,Directed,Just Chatting,Just Chatting,Spanish,Spanish,False,15
komanche,IamCristinini,23.0,Directed,Just Chatting,Grand Theft Auto V,Spanish,Spanish,False,15
komanche,JaggerPrincesa,11.0,Directed,Just Chatting,Just Chatting,Spanish,Spanish,False,4
komanche,Jelty,9.0,Directed,Just Chatting,Fortnite,Spanish,Spanish,False,15
komanche,LakshartNia,20.0,Directed,Just Chatting,Minecraft,Spanish,Spanish,False,15
komanche,MissaSinfonia,11.0,Directed,Just Chatting,Just Chatting,Spanish,Spanish,False,15
komanche,NimuVT,31.0,Directed,Just Chatting,Just Chatting,Spanish,Spanish,False,15
komanche,PipePunk,14.0,Directed,Just Chatting,Just Chatting,Spanish,Spanish,False,15
komanche,Reborn_Live,6.0,Directed,Just Chatting,Just Chatting,Spanish,Spanish,False,15
komanche,RobertoCein,16.0,Directed,Just Chatting,Just Chatting,Spanish,Spanish,False,15
komanche,Robleis,29.0,Directed,Just Chatting,Just Chatting,Spanish,Spanish,False,15
komanche,Rubius,33.0,Directed,Just Chatting,Just Chatting,Spanish,Spanish,False,15
komanche,SoyPan,9.0,Directed,Just Chatting,Just Chatting,Spanish,Spanish,False,4
komanche,TheGrefg,44.0,Directed,Just Chatting,Fortnite,Spanish,Spanish,False,15
komanche,aXoZer,21.0,Directed,Just Chatting,Minecraft,Spanish,Spanish,False,15
komanche,auronplay,31.0,Directed,Just Chatting,Just Chatting,Spanish,Spanish,False,15
komanche,biyin_,25.0,Directed,Just Chatting,Minecraft,Spanish,Spanish,False,15
komanche,elded,48.0,Directed,Just Chatting,Call of Duty: Warzone,Spanish,Spanish,False,15
komanche,ibai,32.0,Directed,Just Chatting,Just Chatting,Spanish,Spanish,False,15
komanche,juansguarnizo,58.0,Directed,Just Chatting,Just Chatting,Spanish,Spanish,False,15
komanche,karchez,16.0,Directed,Just Chatting,Grand Theft Auto V,Spanish,Spanish,False,15
komanche,natalan,10.0,Directed,Just Chatting,Just Chatting,Spanish,Spanish,False,15
komanche,xXxTheFocuSxXx,18.0,Directed,Just Chatting,Grand Theft Auto V,Spanish,Spanish,False,15
xXxTheFocuSxXx,8cho,19.0,Directed,Grand Theft Auto V,Just Chatting,Spanish,Spanish,False,15
xXxTheFocuSxXx,AriGameplays,72.0,Directed,Grand Theft Auto V,Minecraft,Spanish,Spanish,False,15
xXxTheFocuSxXx,D3stri,9.0,Directed,Grand Theft Auto V,Grand Theft Auto V,Spanish,Spanish,False,3
xXxTheFocuSxXx,ElMariana,20.0,Directed,Grand Theft Auto V,Just Chatting,Spanish,Spanish,False,15
xXxTheFocuSxXx,IamCristinini,14.0,Directed,Grand Theft Auto V,Grand Theft Auto V,Spanish,Spanish,False,15
xXxTheFocuSxXx,LakshartNia,26.0,Directed,Grand Theft Auto V,Minecraft,Spanish,Spanish,False,15
xXxTheFocuSxXx,Luzu,21.0,Directed,Grand Theft Auto V,Minecraft,Spanish,Spanish,False,15
xXxTheFocuSxXx,Mayichi,11.0,Directed,Grand Theft Auto V,ARK: Survival Evolved,Spanish,Spanish,False,15
xXxTheFocuSxXx,NimuVT,38.0,Directed,Grand Theft Auto V,Just Chatting,Spanish,Spanish,False,15
xXxTheFocuSxXx,Robleis,36.0,Directed,Grand Theft Auto V,Just Chatting,Spanish,Spanish,False,15
xXxTheFocuSxXx,Rubius,48.0,Directed,Grand Theft Auto V,Just Chatting,Spanish,Spanish,False,15
xXxTheFocuSxXx,TheGrefg,19.0,Directed,Grand Theft Auto V,Fortnite,Spanish,Spanish,False,15
xXxTheFocuSxXx,aXoZer,57.0,Directed,Grand Theft Auto V,Minecraft,Spanish,Spanish,False,15
xXxTheFocuSxXx,auronplay,95.0,Directed,Grand Theft Auto V,Just Chatting,Spanish,Spanish,False,15
xXxTheFocuSxXx,biyin_,68.0,Directed,Grand Theft Auto V,Minecraft,Spanish,Spanish,False,15
xXxTheFocuSxXx,ibai,57.0,Directed,Grand Theft Auto V,Just Chatting,Spanish,Spanish,False,15
xXxTheFocuSxXx,juansguarnizo,94.0,Directed,Grand Theft Auto V,Just Chatting,Spanish,Spanish,False,15
xXxTheFocuSxXx,karchez,29.0,Directed,Grand Theft Auto V,Grand Theft Auto V,Spanish,Spanish,False,15
Alanzoka,Gaules,8.0,Directed,Just Chatting,Counter-Strike: Global Offensive,Portuguese,Portuguese,False,15
Alanzoka,NOBRU,12.0,Directed,Just Chatting,Garena Free Fire,Portuguese,Portuguese,False,15
Alanzoka,PlayHard,8.0,Directed,Just Chatting,Grand Theft Auto V,Portuguese,Portuguese,False,15
Alanzoka,alanzoka,99.0,Directed,Just Chatting,Just Chatting,Portuguese,Portuguese,False,15
Alanzoka,loud_coringa,24.0,Directed,Just Chatting,Grand Theft Auto V,Portuguese,Portuguese,False,15
Alanzoka,loud_thurzin,14.0,Directed,Just Chatting,Garena Free Fire,Portuguese,Portuguese,False,15
Gaules,PlayHard,9.0,Directed,Counter-Strike: Global Offensive,Grand Theft Auto V,Portuguese,Portuguese,False,15
Gaules,Smzinho,5.0,Directed,Counter-Strike: Global Offensive,Call of Duty: Warzone,Portuguese,Portuguese,False,15
Gaules,YoDa,4.0,Directed,Counter-Strike: Global Offensive,League of Legends,Portuguese,Portuguese,False,15
Gaules,adolfz,4.0,Directed,Counter-Strike: Global Offensive,FIFA 21,Portuguese,Portuguese,False,15
Gaules,alanzoka,17.0,Directed,Counter-Strike: Global Offensive,Just Chatting,Portuguese,Portuguese,False,15
Gaules,bakzera,22.0,Directed,Counter-Strike: Global Offensive,Garena Free Fire,Portuguese,Portuguese,False,15
Gaules,casimito,8.0,Directed,Counter-Strike: Global Offensive,Just Chatting,Portuguese,Portuguese,False,15
Gaules,fnxLNTC,18.0,Directed,Counter-Strike: Global Offensive,Counter-Strike: Global Offensive,Portuguese,Portuguese,False,15
Gaules,loud_coringa,35.0,Directed,Counter-Strike: Global Offensive,Grand Theft Auto V,Portuguese,Portuguese,False,15
PlayHard,Meikodboy_,16.0,Directed,Grand Theft Auto V,Grand Theft Auto V,Portuguese,Portuguese,False,15
PlayHard,NOBRU,29.0,Directed,Grand Theft Auto V,Garena Free Fire,Portuguese,Portuguese,False,15
PlayHard,alanzoka,18.0,Directed,Grand Theft Auto V,Just Chatting,Portuguese,Portuguese,False,15
PlayHard,bakzera,13.0,Directed,Grand Theft Auto V,Garena Free Fire,Portuguese,Portuguese,False,15
PlayHard,loud_babi,15.0,Directed,Grand Theft Auto V,Garena Free Fire,Portuguese,Portuguese,False,15
PlayHard,loud_coringa,33.0,Directed,Grand Theft Auto V,Grand Theft Auto V,Portuguese,Portuguese,False,15
Meikodboy_,Gaules,8.0,Directed,Grand Theft Auto V,Counter-Strike: Global Offensive,Portuguese,Portuguese,False,15
Meikodboy_,PlayHard,27.0,Directed,Grand Theft Auto V,Grand Theft Auto V,Portuguese,Portuguese,False,15
Meikodboy_,alanzoka,25.0,Directed,Grand Theft Auto V,Just Chatting,Portuguese,Portuguese,False,15
Meikodboy_,bakzera,23.0,Directed,Grand Theft Auto V,Garena Free Fire,Portuguese,Portuguese,False,15
